,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Gene,gene_symbol
1635,95.9019987021863,-0.215062410364669,0.277006945749771,-0.776379125738392,0.437525166026768,0.889837541584624,ENSMUSG00000020474.11,Polm
1636,1002.8210457017,0.152189560051585,0.132352989475846,1.14987625632257,0.250194841523168,0.798731985481179,ENSMUSG00000020476.14,Dbnl
1637,117.817078134074,-0.125260317472801,0.242950754530075,-0.515579042819128,0.606148450552307,0.932082066245435,ENSMUSG00000020477.10,Mrps24
1638,599.048429646561,-0.0959734622629703,0.173435305072715,-0.553367506245238,0.580011784428404,0.929089534715356,ENSMUSG00000020482.4,Ccdc117
1639,610.63360856098,0.0761762099878711,0.215384461190635,0.353675513854494,0.723582075150656,0.959377202371725,ENSMUSG00000020483.14,Dynll2
1640,444.031808877038,0.388841259781329,0.178610372239501,2.17703627681782,0.0294778608665521,0.488370202557763,ENSMUSG00000020485.14,Supt4a
1641,252.715488267789,0.071458310681506,0.174860177394172,0.40865971741767,0.682789399584111,0.953536214818654,ENSMUSG00000020491.15,2810021J22Rik
1642,412.456638208341,-0.113391548394671,0.159508847707538,-0.710879365153312,0.477158994027683,0.901420058117906,ENSMUSG00000020492.11,Ska2
1643,335.537522971999,-0.165862808827834,0.171668519758162,-0.966180689747267,0.333953773752351,0.848062491718444,ENSMUSG00000020493.8,Prr11
1644,379.471984873012,-0.115593668447055,0.154692014490593,-0.747250391868705,0.454912431229503,0.894366645557307,ENSMUSG00000020495.13,Smg8
1645,889.445929648423,0.104146566144279,0.141347169938683,0.736813946748695,0.46123550063994,0.897014128778218,ENSMUSG00000020496.9,Rnf187
1646,111.281106225709,-0.376393888029832,0.225235245545407,-1.67111451459737,0.0946990609707173,0.649265148647944,ENSMUSG00000020513.15,Tubd1
1647,130.648052171911,0.0862519118368788,0.262395314432202,0.328709801939564,0.74237504481187,0.963183621683723,ENSMUSG00000020514.8,Mrpl22
1648,1285.91928258473,-0.103888318640821,0.0986689514398697,-1.05289776697518,0.292387849656321,0.831150635128733,ENSMUSG00000020515.13,Cnot8
1649,1074.46835605816,-0.110736015906801,0.143933924819161,-0.769353132320471,0.441683703358214,0.891648849586828,ENSMUSG00000020516.15,Rps6kb1
1650,162.066482451519,0.15723320103986,0.201710479180483,0.779499417574498,0.435685580541202,0.889837541584624,ENSMUSG00000020519.5,Sap30l
1651,627.391735777089,0.419353955332144,0.182846322360702,2.2934776588226,0.0218205201496661,0.44425982502415,ENSMUSG00000020520.14,Galnt10
1652,212.431192777565,0.0722280737059131,0.184266100016048,0.39197700336428,0.695075205571828,0.95420628633716,ENSMUSG00000020521.7,Rnft1
1653,501.393995586753,0.00377228718949802,0.124088799080082,0.0303999008569946,0.975748123925055,0.998162541748713,ENSMUSG00000020522.13,Mfap3
1654,585.052251362291,-0.0990436184135907,0.131455845644123,-0.75343639477031,0.451187719391249,0.892765476708138,ENSMUSG00000020523.14,Fam114a2
1655,436.840771189191,-0.199847517495057,0.147783483391407,-1.35229941065713,0.176279552866019,0.748831710229482,ENSMUSG00000020525.17,Ppm1d
1656,128.436386168549,-0.228235315905576,0.234819467689658,-0.971960792480866,0.331070054210552,0.847076305959632,ENSMUSG00000020526.12,Znhit3
1657,55.6149218660498,-0.796656161451517,0.339559496424151,-2.34614602106841,0.0189686744648419,0.423788957599588,ENSMUSG00000020527.14,Myo19
1658,131.247153468264,-0.529542673971034,0.230671458641389,-2.29565754293981,0.021695469825272,0.44425982502415,ENSMUSG00000020528.14,Prpsap2
1659,1601.78306919394,-0.00476099136215697,0.101285433610832,-0.0470056867253989,0.962508695189102,0.996408339745111,ENSMUSG00000020530.14,Ggnbp2
1660,223.888588792057,-0.0808429518232478,0.186176693369291,-0.434227025736738,0.664123589602967,0.949689870076938,ENSMUSG00000020532.18,Acaca
1661,347.789102652287,0.0162725325139517,0.181566508968055,0.089622985023161,0.928586818500008,0.989724263767877,ENSMUSG00000020534.14,Shmt1
1662,551.19354820144,0.13491769057773,0.145663502481245,0.926228521760981,0.354327233119729,0.852424277110793,ENSMUSG00000020536.12,Llgl1
1663,404.120346514509,-0.0469230266025143,0.158824801666646,-0.295438911996881,0.767658611675311,0.9675080280959,ENSMUSG00000020537.9,Drg2
1664,1266.39922373078,0.271525225445778,0.124769016659066,2.17622317396094,0.0295385769049007,0.488370202557763,ENSMUSG00000020538.15,Srebf1
1665,90.5682117749015,0.113476848940447,0.26027177376829,0.435993681902176,0.662841313608388,0.949118947245553,ENSMUSG00000020544.14,Cox11
1666,191.910603426046,-0.253037892251503,0.194543763933251,-1.30067336590816,0.193370282636852,0.760815486867333,ENSMUSG00000020546.14,Stxbp4
1667,1075.56111070083,-0.272679395265047,0.125081673782571,-2.18001076431904,0.0292566636473593,0.488370202557763,ENSMUSG00000020547.5,Bzw2
1668,314.342705093962,0.0260143122015614,0.185748980695291,0.14005090151335,0.888619773068583,0.984143927264762,ENSMUSG00000020549.14,Elac2
1669,13.086155028441,0.313761004534886,0.617670716006055,0.507974550847591,0.611471190750637,NA,ENSMUSG00000020553.8,Pctp
1670,208.09566038977,-0.0730395934994442,0.196650543406119,-0.371418213417312,0.710326061901737,0.956597600637903,ENSMUSG00000020561.8,Twistnb
1671,914.940455103855,0.162925164408272,0.106623279285811,1.52804495884561,0.126501375792881,0.692845963777635,ENSMUSG00000020564.17,Atxn7l1
1672,835.089432108211,0.334047970403216,0.191760242778189,1.74200848707525,0.0815069591884571,0.620802551904551,ENSMUSG00000020570.15,Sypl
1673,1672.32817740938,-0.120917250092429,0.0996463309961183,-1.21346414748717,0.224952413787375,0.780925233391411,ENSMUSG00000020571.12,Pdia6
1674,403.78787746527,-0.349169890116747,0.162977229127055,-2.14244586183594,0.0321576207484914,0.494211972189032,ENSMUSG00000020572.8,Nampt
1675,1710.03724633372,0.0207122402205468,0.0861245352418839,0.240491750258805,0.809949057973148,0.971910809468909,ENSMUSG00000020573.17,Pik3cg
1676,526.294794027425,-0.176585970981722,0.140627771999378,-1.2556977080068,0.209225590529541,0.772333405040834,ENSMUSG00000020576.10,Nbas
1677,1560.43083920094,-0.078948764806379,0.110023975693774,-0.717559643782683,0.473028848331723,0.898971176958016,ENSMUSG00000020577.17,Tspan13
1678,1072.2742688055,-0.347145761415683,0.137281789382463,-2.52870947397506,0.0114482748013808,0.350619141444487,ENSMUSG00000020580.10,Rock2
1679,820.12063260583,-0.162891065123254,0.149146440005747,-1.0921552342582,0.274764875078513,0.821237237150446,ENSMUSG00000020585.4,Laptm4a
1680,258.199393855348,-0.245562031959769,0.188195755829546,-1.30482236901336,0.19195334034531,0.760446282220864,ENSMUSG00000020589.17,Fam49a
1681,459.013794883475,-0.37281012670063,0.175257801649057,-2.12720987706533,0.033402648834539,0.494211972189032,ENSMUSG00000020590.16,Snx13
1682,3936.73085531924,-0.144397829940991,0.136488653612934,-1.05794750053354,0.290079377776728,0.830319578603348,ENSMUSG00000020594.14,Pum2
1683,1202.37437990312,0.064119825039766,0.112198611956354,0.571485011460827,0.567670917637314,0.926576181616983,ENSMUSG00000020601.8,Trib2
1684,14.2412294073374,0.731450797823522,0.620714428501791,1.17840147455411,0.238636590148592,NA,ENSMUSG00000020604.13,Arsg
1685,32.4707784526542,0.189362468826434,0.418142060637567,0.452866350105277,0.650644982770959,0.944398713703699,ENSMUSG00000020605.9,Hs1bp3
1686,1749.77204547127,-0.234763038806769,0.138643096023572,-1.69329051023828,0.0904001835666864,0.640354056948064,ENSMUSG00000020608.7,Smc6
