"","log2FoldChange","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","padj","gene_symbol"
"Oxsr1",0.0304900269704316,9.45586368505699,0.468263763190795,0.65176206467672,0.890399862494395,-6.50907926674338,"Oxsr1",14,0.499279707168479,0.630546395008899,0.874830620387864,"Oxsr1"
"Mrpl21",-0.0620819983911822,5.16904755498051,-0.474703910607281,0.647354134044224,0.88943928506421,-6.50582147848774,"Mrpl21",2,-0.499238082557137,0.630574480746365,0.874830620387864,"Mrpl21"
"Cep164",0.399808387126686,2.4882871349226,0.496272821986886,0.632699138852262,0.883007460224506,-6.4946048856093,"Cep164",2,0.499232227842768,0.630578431199845,0.874830620387864,"Cep164"
"Xpo6",0.0465789467111897,3.41804150580658,0.507696904695206,0.625005530460667,0.878507645178723,-6.48847405251959,"Xpo6",4,0.499055407389158,0.630697746264324,0.874830620387864,"Xpo6"
"Slc35e1",0.0893747264728599,4.94946094604448,0.511758790425063,0.622281653130003,0.876648441129314,-6.48626265635162,"Slc35e1",4,0.498892696537205,0.630807550558795,0.874830620387864,"Slc35e1"
"Cd247",-0.0829083422496506,8.16432525723247,-0.496234256390702,0.63272519216745,0.883007460224506,-6.49462536001899,"Cd247",8,-0.498602581698463,0.631003356611052,0.874830620387864,"Cd247"
"Cryl1",0.0884844291134073,7.10221853776362,0.526679869098496,0.61232867684197,0.872853080672845,-6.47799770552492,"Cryl1",4,0.498573858028152,0.63102274464015,0.874830620387864,"Cryl1"
"Ufc1",0.0552052296312677,8.61769798944752,0.515159711184458,0.620005742475964,0.875528109117026,-6.48439840655189,"Ufc1",7,0.497758610146491,0.631573150141667,0.875371904147721,"Ufc1"
"Xpo1",0.0695065120875125,10.8438505868589,0.475653332672082,0.64670554513842,0.88943928506421,-6.50533764724951,"Xpo1",24,0.496558978160477,0.632383510184131,0.876164598502462,"Xpo1"
"Rab4b",-0.0412741923660178,7.1290895811599,-0.579415236275268,0.577839007379287,0.864212216311099,-6.44702082459693,"Rab4b",5,-0.496437930774033,0.632465307764021,0.876164598502462,"Rab4b"
"Fbxo22",-0.0552756047253444,6.23551337309487,-0.484465466160575,0.640700928213978,0.886146358176323,-6.50080336159123,"Fbxo22",6,-0.495928596256192,0.632809548353851,0.876404628515919,"Fbxo22"
"Dhrs11",0.143423505123859,5.16292060424558,0.493106935689822,0.634839684931349,0.884154430120729,-6.49628066493382,"Dhrs11",5,0.495484496603111,0.633109776317321,0.876404628515919,"Dhrs11"
"Kat8",-0.0390108170314978,7.4063775058874,-0.534697724712946,0.607015244132834,0.872107938549411,-6.4734649440951,"Kat8",6,-0.495470765744405,0.633119060037176,0.876404628515919,"Kat8"
"Rock1",0.0264947620929377,10.6886692893041,0.399257856597877,0.699875880052128,0.910300954167333,-6.541321697574,"Rock1",41,0.494355185909068,0.633873556362276,0.87703712564924,"Rock1"
"Chmp3",0.0590845901482915,6.43888301976684,0.527888807814733,0.611525945153543,0.872788203411629,-6.4773183424483,"Chmp3",4,0.494196875777983,0.633980662438278,0.87703712564924,"Chmp3"
"Wrap73",0.121605150215331,3.4244123587793,0.487441709639184,0.638679189183376,0.885732705187819,-6.49925419089121,"Wrap73",2,0.494047639072345,0.634081638162569,0.87703712564924,"Wrap73"
"Vps11",0.0351261493018811,7.35559183442342,0.620556556219641,0.551704675264533,0.854367369736378,-6.42097073879814,"Vps11",5,0.493799984352098,0.634249222828026,0.87703712564924,"Vps11"
"Usp39",-0.0341381239345946,9.75124330874682,-0.461135742049136,0.656657761641547,0.893374016808528,-6.51263585936279,"Usp39",16,-0.493395598674447,0.634522913206209,0.87703712564924,"Usp39"
"Lactb2",0.0407457924095898,7.04249462042123,0.577301463698805,0.579200340426128,0.864212216311099,-6.44831496266106,"Lactb2",5,0.493373838010511,0.634537642625245,0.87703712564924,"Lactb2"
"Ube2z",-0.0427326552297131,5.97689452510259,-0.566867601429571,0.585946242010671,0.865410624355618,-6.45463911717797,"Ube2z",5,-0.492943815973791,0.634828752449903,0.877169686508035,"Ube2z"
"Shkbp1",0.141632714778557,2.92212592686874,0.486820017828348,0.639101236056151,0.885916261855173,-6.49957852831072,"Shkbp1",2,0.492758606364709,0.634954153555981,0.877169686508035,"Shkbp1"
"Pelp1",0.0396308326540105,7.60695329416073,0.4897913292387,0.637085366927651,0.884995702629264,-6.49802486746813,"Pelp1",6,0.492012062787761,0.635459747093998,0.877249289380183,"Pelp1"
"Cep70",-0.242196427876072,4.67750797667693,-0.488018810078269,0.638287538740222,0.885732705187819,-6.49895276757968,"Cep70",2,-0.491824691039384,0.635586675588377,0.877249289380183,"Cep70"
"Spin1",-0.0409314419128792,7.9539522016625,-0.502967571726908,0.6281846976784,0.880289951370843,-6.49102798798854,"Spin1",8,-0.491547910549218,0.635774194235336,0.877249289380183,"Spin1"
"Nup62",-0.025528696658295,8.85347808889912,-0.439670134062738,0.671506521940328,0.89948071973472,-6.523033092715,"Nup62",10,-0.49144570246127,0.635843447188724,0.877249289380183,"Nup62"
"Pom121",-0.0473190931822876,5.53372153125211,-0.489111596555439,0.637546246302002,0.884995702629264,-6.49838107708239,"Pom121",6,-0.49137504412946,0.635891325243954,0.877249289380183,"Pom121"
"Rfc2",0.0251451168394254,9.14314039767453,0.466007617213667,0.65330972179842,0.891061149495274,-6.51021058457472,"Rfc2",12,0.491253523806503,0.635973671595611,0.877249289380183,"Rfc2"
"Znf24",-0.0510084433486639,5.80358372627648,-0.595254174052979,0.567695640620048,0.858101774937584,-6.4371853867989,"Znf24",3,-0.490465713188456,0.636507648967913,0.877407591903671,"Znf24"
"R3hcc1",0.111939295305644,4.740899585334,0.497136534619453,0.632115792784298,0.883007460224506,-6.49414594989918,"R3hcc1",4,0.490416146650646,0.636541252642105,0.877407591903671,"R3hcc1"
"Mov10",0.046070404230945,6.15684359237171,0.471135188825856,0.649794924578657,0.890313357819797,-6.5076319412074,"Mov10",9,0.490288777515161,0.636627606729446,0.877407591903671,"Mov10"
"Itfg1",0.115211323884658,3.46573354257135,0.522254083565932,0.615272112104411,0.873288525297429,-6.48047236363485,"Itfg1",2,0.489613349650119,0.637085633342001,0.877407591903671,"Itfg1"
"Slc39a7",0.0459285354432408,7.36028147534469,0.629576416198148,0.546068390820812,0.85033757386781,-6.41504209585855,"Slc39a7",4,0.489203256662185,0.637363809425043,0.877407591903671,"Slc39a7"
"Aak1",0.0349348993790777,9.41531492229314,0.426811375368729,0.680475815633756,0.90198288824588,-6.52903517346164,"Aak1",18,0.489202435566225,0.63736436645546,0.877407591903671,"Aak1"
"Psmd9",-0.0337999290447097,8.05082960246405,-0.473418458718676,0.648232787198026,0.890120404403412,-6.50647509559636,"Psmd9",6,-0.488638365927468,0.637747088123454,0.877407591903671,"Psmd9"
"Chaf1b",-0.0310084251448437,8.86070922165681,-0.435916417976606,0.674119157461599,0.900095796337832,-6.52480278416543,"Chaf1b",14,-0.488458255961499,0.637869317076599,0.877407591903671,"Chaf1b"
"Cep250",0.111826928417317,6.74786457070639,0.48599451724998,0.639661857478303,0.886146358176323,-6.50000858975598,"Cep250",12,0.488330774208625,0.637955837753847,0.877407591903671,"Cep250"
"Arf5",-0.065416359129415,10.7897965788456,-0.470164941854717,0.650459291650112,0.890313357819797,-6.50812192564663,"Arf5",11,-0.488144202613956,0.638082472731604,0.877407591903671,"Arf5"
"Nol12",-0.056175362494713,5.16518942886186,-0.567515319255465,0.585526204422493,0.865410624355618,-6.4542496217086,"Nol12",3,-0.488070672167296,0.638132384779712,0.877407591903671,"Nol12"
"Celsr3",0.143401367126293,2.87797542345165,0.482572874734512,0.641988206484541,0.88686414282248,-6.50178382190367,"Celsr3",2,0.488035479956223,0.638156273742393,0.877407591903671,"Celsr3"
"Acd",-0.0962238019793329,4.11909921483163,-0.476980667012072,0.645799324885058,0.889009787615355,-6.50465969763418,"Acd",2,-0.488010958444813,0.638172919549819,0.877407591903671,"Acd"
"Tmem120b",0.132222830177221,3.79391932910798,0.510740625151702,0.622963852803484,0.877052481614366,-6.48681852356926,"Tmem120b",2,0.487546592509736,0.638488183563061,0.877620532644328,"Tmem120b"
"Psme4",0.235690753198542,5.78889610981501,0.484843918851403,0.640443671411958,0.886146358176323,-6.50060686906015,"Psme4",6,0.486803476162681,0.638992856582631,0.877889618575093,"Psme4"
"Mrpl2",-0.0393800436971512,7.12829465452466,-0.522903859430969,0.614839504761013,0.873288525297429,-6.48011026632396,"Mrpl2",4,-0.486785870458561,0.63900481556736,0.877889618575093,"Mrpl2"
"Tars1",-0.0166550829440482,10.752062341399,-0.321096185997733,0.756149741782858,0.930440682776289,-6.57186130769082,"Tars1",26,-0.485744332888316,0.639712496900579,0.878255980915388,"Tars1"
"S100a13",0.174984537145741,8.46853115660564,0.486702822683323,0.639180811733228,0.885916261855173,-6.49963962544504,"S100a13",6,0.485496438823724,0.639880988083743,0.878255980915388,"S100a13"
"Ctps1",-0.0243952610738116,10.0785076388911,-0.397004441397239,0.701473103197969,0.911099174151267,-6.54229171529554,"Ctps1",17,-0.485381426922753,0.639959168057701,0.878255980915388,"Ctps1"
"Mrpl58",0.0379854129942752,7.06106987791792,0.483100940203974,0.64162890456814,0.88686414282248,-6.50151062096214,"Mrpl58",5,0.485282463265544,0.640026442955831,0.878255980915388,"Mrpl58"
"Atf7ip",0.0328794665023189,8.85190446564028,0.45985154737553,0.657541657046304,0.893707885583054,-6.51327111968774,"Atf7ip",17,0.485124705798975,0.640133692810042,0.878255980915388,"Atf7ip"
"Nipsnap2",0.0569652084262309,8.28877273838472,0.489333848690074,0.63739553422741,0.884995702629264,-6.49826465855131,"Nipsnap2",6,0.484976457521212,0.640234486087625,0.878255980915388,"Nipsnap2"
